商品名称,价格,会员,级别,评价星级,评价内容,时间,点赞数,评论数,追评时间,追评内容,商品属性,页面网址,页面标题,采集时间,sku,好评度,评价关键词
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    老***T            ,                                 ,star5,好用实用！,2023-04-14 15:49,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:31.998,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    高***菜            ,                                 ,star5,空调很满意，之前第一个主卧就是这款，所以这次毫不犹豫就又订了一台，只是遥控板不同了，其他的都一样，很满意。,2023-04-14 15:38,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:32.080,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    有***转            ,                                 ,star5,挺不错的,2023-04-14 15:23,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:32.159,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    齐***生            ,                    PLUS会员             ,star5,制冷效果好，省电安静，师傅安装服务好，外观简单大气，非常省电，大品牌就是好,2023-04-14 15:23,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:32.242,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***v            ,                                 ,star5,配送很快，安装也快，相当满意！！！,2023-04-14 15:14,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:43.857,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    夕***下            ,                                 ,star5,满意,2023-04-14 14:13,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:43.934,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    夕***下            ,                                 ,star5,满意,2023-04-14 14:13,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:44.032,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    夕***下            ,                                 ,star5,满意,2023-04-14 14:13,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:44.115,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    夕***下            ,                                 ,star5,满意,2023-04-14 14:12,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:44.199,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***S            ,                                 ,star5,京东物流就是快，美的空调有保证，安装师傅也很给力。,2023-04-14 14:12,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:44.307,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    d***8            ,                                 ,star5,上门安装师傅很认真,2023-04-14 13:44,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:44.400,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    鹅***对            ,                    PLUS会员             ,star5,此用户未填写评价内容,2023-04-14 13:28,0,0,[购买2天后追评],服务很好,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:44.497,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***5            ,                    PLUS会员             ,star5,这个空调还挺不错的，然后安装以后也效果挺好，质量效果也挺好的，这个客厅比较小，装个1.5匹的空调，正好挂机也比较好看吧，整体来说比较不错,2023-04-14 13:21,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:44.596,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***v            ,                    PLUS会员             ,star3,安装师傅态度还是比较可以的，空调整体还行吧，整体制冷热效果也还可以的，外机声音也不是很响，希望能够好好出更好的产品给到消费者。,2023-04-14 13:16,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:44.693,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***l            ,                                 ,star5,此用户未填写评价内容,2023-04-14 12:51,0,0,[购买1天后追评],好好,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.210,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***i            ,                                 ,star5,安装非常满意,2023-04-14 12:17,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.311,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***0            ,                                 ,star5,很不错?,2023-04-14 11:40,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.387,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    江***伦            ,                                 ,star5,安装满意，师傅专业,2023-04-14 11:30,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.467,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    琉***社            ,                    PLUS会员             ,star5,给家里人买的，目前用着没什么问题，回收按安装都挺快的,2023-04-14 10:59,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.540,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    y***9            ,                    PLUS会员             ,star5,送货，安装非常好,2023-04-14 10:56,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.623,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    林***2            ,                    PLUS会员             ,star5,速度快服务好非常满意,2023-04-14 10:55,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.714,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    u***p            ,                                 ,star5,安装及时，质量好，颜色好看，质量好，价格实惠，值得购买。,2023-04-14 10:50,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.804,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    u***4            ,                                 ,star5,此用户未填写评价内容,2023-04-14 10:34,0,0,[购买1天后追评],好,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.891,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
"
                                        
                                                                                美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1                ","
                                ￥
                                2699.00
                                                            ",                                    j***i            ,                                 ,star5,产品好，服务好,2023-04-14 10:30,0,1,,,【1.5匹】风酷一级 金榜爆款                                                                                     ,https://item.jd.com/100013588053.html#comment,【美的KFR-35GW/N8XHC1】美的（Midea）1.5匹 风酷 新一级能效 变频冷暖 自清洁 壁挂式空调挂机 京东小家智能家电 KFR-35GW/N8XHC1【行情 报价 价格 评测】-京东,2023-04-14 11:35:56.982,100013588053,99%        ,"送货安装(8087)/
超级省电(6134)/
外观漂亮(5658)/
美观大方(5461)/
制冷给力(3972)/
功能合理(1556)/
声音很轻(1443)/
工艺精美(1229)/
反应迅速(990)/
易于操控(927)/
风大马力足(759)/
办公必备(188)/
口碑很好(68)/"
